Time,Live threads
41772.149504,59
41772.149550,58
41772.149597,57
41772.149643,56
41772.149689,55
41772.149736,56
41772.149782,59
41772.149828,58
41772.149875,57
41772.149921,56
41772.149967,55
41772.150014,55
41772.150060,59
41772.150106,60
41772.150152,60
41772.150199,59
41772.150245,58
41772.150291,57
41772.150339,56
41772.150384,55
41772.150430,55
41772.150476,55
41772.150523,55
41772.150569,55
41772.150615,55
41772.150662,55
41772.150708,55
41772.150754,56
41772.150800,55
41772.150847,55
41772.150893,55
41772.150939,55
41772.150986,55
41772.151032,55
41772.151078,55
41772.151125,56
41772.151171,56
41772.151217,55
41772.151264,55
41772.151310,55
41772.151356,55
41772.151402,55
41772.151449,56
41772.151495,56
41772.151541,56
41772.151587,55
41772.151634,55
41772.151680,55
41772.151727,55
41772.151773,55
41772.151819,55
41772.151865,56
41772.151912,55
41772.151958,55
41772.152004,55
41772.152050,55
41772.152097,55
41772.152143,55
41772.152190,56
41772.152236,55
41772.152282,55
41772.152328,55
41772.152375,55
41772.152421,55
41772.152468,55
41772.152514,56
41772.152560,56
41772.152606,55
41772.152652,55
41772.152699,55
41772.152745,62
41772.152791,62
41772.152838,61
41772.152884,60
41772.152930,60
41772.152976,59
41772.153023,58
41772.153069,57
41772.153116,56
41772.153162,55
41772.153208,55
41772.153254,55
41772.153301,60
41772.153347,59
41772.153393,58
41772.153439,57
41772.153486,56
41772.153532,55
41772.153578,56
41772.153625,56
41772.153671,59
41772.153717,60
41772.153764,61
41772.153810,61
41772.153856,60
41772.153902,59
41772.153949,58
41772.153995,57
41772.154041,56
41772.154088,55
41772.154135,55
41772.154180,55
41772.154230,55
41772.154273,56
41772.154319,56
41772.154365,55
41772.154412,55
41772.154458,55
41772.154504,55
41772.154550,55
41772.154597,55
41772.154643,56
41772.154689,55
41772.154736,55
41772.154782,55
41772.154828,55
41772.154875,55
41772.154921,55
41772.154967,55
41772.155013,55
41772.155060,55
41772.155106,55
41772.155153,55
41772.155199,55
41772.155245,55
41772.155292,55
41772.155338,55
41772.155384,55
41772.155430,55
41772.155476,55
41772.155523,55
41772.155569,55
41772.155615,55
41772.155662,55
41772.155708,55
41772.155754,55
41772.155800,55
41772.155847,55
41772.155893,55
41772.155939,55
41772.155986,55
41772.156032,55
41772.156078,55
41772.156125,55
41772.156171,55
41772.156218,62
41772.156263,62
41772.156310,61
41772.156356,60
41772.156402,59
41772.156449,58
41772.156495,58
41772.156541,57
41772.156587,56
41772.156634,55
41772.156680,55
41772.156727,56
41772.156773,58
41772.156819,59
41772.156865,58
41772.156912,57
41772.156958,56
41772.157004,55
41772.157051,55
41772.157097,55
41772.157143,55
41772.157190,55
41772.157236,58
41772.157282,57
41772.157328,58
41772.157375,59
41772.157421,59
41772.157467,58
41772.157513,57
41772.157560,56
41772.157606,55
41772.157652,55
41772.157699,55
41772.157745,55
41772.157792,55
41772.157837,55
41772.157884,55
41772.157930,55
41772.157976,55
41772.158023,55
41772.158069,55
41772.158115,55
41772.158162,55
41772.158208,55
41772.158255,55
41772.158301,55
41772.158347,55
41772.158393,55
41772.158439,55
41772.158486,56
41772.158532,56
41772.158578,55
41772.158625,55
41772.158671,55
41772.158717,55
41772.158764,55
41772.158810,55
41772.158856,55
41772.158902,55
41772.158949,55
41772.158995,55
41772.159041,55
41772.159087,55
41772.159134,55
41772.159180,55
41772.159226,55
41772.159273,55
41772.159319,55
41772.159366,55
41772.159412,55
41772.159458,55
41772.159504,55
41772.159551,55
41772.159597,55
41772.159643,55
41772.159690,62
41772.159736,62
41772.159782,61
41772.159828,60
41772.159875,60
41772.159921,59
41772.159967,59
41772.160014,58
41772.160060,57
41772.160106,56
41772.160153,55
41772.160199,55
41772.160245,55
41772.160292,59
41772.160338,59
41772.160384,58
41772.160430,57
41772.160477,56
41772.160523,55
41772.160569,55
41772.160615,55
41772.160662,55
41772.160708,55
41772.160755,59
41772.160801,58
41772.160847,57
41772.160893,56
41772.160940,58
41772.160986,58
41772.161032,59
41772.161078,59
41772.161125,58
41772.161171,57
41772.161218,56
41772.161264,56
41772.161310,55
41772.161356,56
41772.161402,55
41772.161449,55
41772.161495,55
41772.161541,55
41772.161588,56
41772.161634,55
41772.161680,55
41772.161726,55
41772.161773,55
41772.161819,55
41772.161865,55
41772.161912,55
41772.161958,55
41772.162004,55
41772.162050,55
41772.162097,55
41772.162143,55
41772.162190,55
41772.162236,55
41772.162282,55
41772.162328,55
41772.162375,55
41772.162421,55
41772.162467,55
41772.162513,55
41772.162560,55
41772.162606,55
41772.162652,55
41772.162699,55
41772.162745,55
41772.162791,55
41772.162838,55
41772.162884,55
41772.162930,55
41772.162977,55
41772.163023,55
41772.163069,55
41772.163115,55
41772.163162,63
41772.163208,63
41772.163254,62
41772.163300,61
41772.163347,61
41772.163393,60
41772.163440,60
41772.163486,59
41772.163532,58
41772.163578,57
41772.163625,56
41772.163671,56
41772.163717,56
41772.163764,60
41772.163810,60
41772.163856,59
41772.163902,58
41772.163949,57
41772.163995,56
41772.164041,56
41772.164087,56
41772.164134,56
41772.164180,56
41772.164226,56
41772.164273,60
41772.164319,59
41772.164365,58
41772.164412,57
41772.164458,56
41772.164504,56
41772.164550,56
41772.164597,60
41772.164643,60
41772.164690,61
41772.164736,61
41772.164782,60
41772.164828,59
41772.164875,59
41772.164921,58
41772.164967,57
41772.165013,56
41772.165060,56
41772.165106,56
41772.165152,56
41772.165199,55
41772.165245,55
41772.165291,55
41772.165338,55
41772.165384,55
41772.165430,55
41772.165476,55
41772.165523,55
41772.165569,55
41772.165615,55
41772.165662,55
41772.165708,55
41772.165755,55
41772.165801,55
41772.165847,55
41772.165893,55
41772.165940,55
41772.165986,55
41772.166032,55
41772.166079,55
41772.166125,55
41772.166171,55
41772.166217,55
41772.166263,55
41772.166310,55
41772.166356,55
41772.166402,55
41772.166449,55
41772.166495,55
41772.166541,55
41772.166587,55
41772.166635,62
41772.166680,62
41772.166727,61
41772.166773,60
41772.166819,60
41772.166865,59
41772.166912,59
41772.166958,59
41772.167004,58
41772.167050,57
41772.167097,56
41772.167143,56
41772.167189,55
41772.167236,55
41772.167282,59
41772.167328,59
41772.167375,58
41772.167421,57
41772.167467,56
41772.167513,56
41772.167560,55
41772.167606,55
41772.167652,55
41772.167699,55
41772.167745,59
41772.167791,59
41772.167837,58
41772.167884,57
41772.167930,56
41772.167977,55
41772.168023,55
41772.168069,55
41772.168115,55
41772.168162,55
41772.168208,55
41772.168255,59
41772.168300,59
41772.168347,60
41772.168393,60
41772.168439,59
41772.168486,58
41772.168532,57
41772.168578,56
41772.168625,55
41772.168671,55
41772.168717,55
41772.168764,55
41772.168810,55
41772.168856,55
41772.168902,55
41772.168949,55
41772.168995,55
41772.169041,55
41772.169088,55
41772.169134,55
41772.169180,55
41772.169227,56
41772.169273,55
41772.169319,55
41772.169366,55
41772.169412,55
41772.169458,55
41772.169504,55
41772.169551,55
41772.169597,55
41772.169643,55
41772.169689,55
41772.169736,55
41772.169782,55
41772.169828,55
41772.169875,55
41772.169921,55
41772.169967,55
41772.170013,55
41772.170060,55
41772.170107,62
41772.170152,62
41772.170199,61
41772.170245,60
41772.170291,60
41772.170337,59
41772.170384,58
41772.170430,59
41772.170476,58
41772.170523,57
41772.170569,56
41772.170615,56
41772.170662,55
41772.170708,55
41772.170755,60
41772.170801,60
41772.170847,60
41772.170893,59
41772.170940,58
41772.170986,58
41772.171032,57
41772.171078,56
41772.171125,55
41772.171171,55
41772.171217,55
41772.171264,55
41772.171311,59
41772.171356,58
41772.171402,57
41772.171449,56
41772.171495,55
41772.171541,56
41772.171588,55
41772.171634,55
41772.171680,55
41772.171726,55
41772.171773,55
41772.171819,55
41772.171865,55
41772.171912,58
41772.171958,58
41772.172004,59
41772.172050,58
41772.172097,57
41772.172143,56
41772.172189,55
41772.172236,55
41772.172282,55
41772.172328,55
41772.172375,56
41772.172421,55
41772.172467,55
41772.172514,55
41772.172560,55
41772.172608,56
41772.172653,55
41772.172699,56
41772.172745,55
41772.172791,55
41772.172837,55
41772.172884,55
41772.172930,55
41772.172976,55
41772.173023,55
41772.173069,56
41772.173115,55
41772.173162,55
41772.173208,55
41772.173254,55
41772.173301,56
41772.173347,55
41772.173393,55
41772.173440,55
41772.173486,55
41772.173532,55
41772.173579,62
41772.173625,62
41772.173671,62
41772.173717,61
41772.173763,61
41772.173810,60
41772.173856,59
41772.173902,58
41772.173949,57
41772.173995,56
41772.174041,56
41772.174087,55
41772.174134,55
41772.174180,55
41772.174226,55
41772.174273,59
41772.174319,59
41772.174365,58
41772.174412,57
41772.174458,57
41772.174504,56
41772.174550,55
41772.174597,55
41772.174643,55
41772.174690,55
41772.174736,55
41772.174782,61
41772.174828,61
41772.174875,60
41772.174921,59
41772.174967,58
41772.175013,57
41772.175060,56
41772.175106,55
41772.175152,55
41772.175199,55
41772.175245,55
41772.175291,55
41772.175337,55
41772.175384,55
41772.175430,55
41772.175477,55
41772.175523,59
41772.175569,59
41772.175615,60
41772.175662,60
41772.175708,59
41772.175754,58
41772.175800,58
41772.175847,57
41772.175893,56
41772.175940,55
41772.175986,55
41772.176032,55
41772.176078,55
41772.176125,56
41772.176171,56
41772.176217,55
41772.176263,56
41772.176310,56
41772.176356,56
41772.176402,56
41772.176449,56
41772.176495,56
41772.176541,56
41772.176588,56
41772.176634,56
41772.176680,56
41772.176726,56
41772.176773,56
41772.176824,56
41772.176865,57
41772.176912,56
41772.176958,56
41772.177004,56
41772.177052,63
41772.177097,63
41772.177143,62
41772.177190,62
41772.177236,61
41772.177282,60
41772.177328,59
41772.177375,59
41772.177421,58
41772.177467,57
41772.177513,56
41772.177560,56
41772.177606,55
41772.177652,55
41772.177699,55
41772.177745,55
41772.177792,59
41772.177838,58
41772.177884,57
41772.177930,57
41772.177976,56
41772.178023,55
41772.178069,55
41772.178115,55
41772.178162,55
41772.178208,55
41772.178254,55
41772.178301,58
41772.178347,58
41772.178393,57
41772.178439,56
41772.178486,55
41772.178532,55
41772.178578,55
41772.178625,56
41772.178671,55
41772.178717,55
41772.178763,55
41772.178810,55
41772.178857,62
41772.178902,62
41772.178949,61
41772.178995,60
41772.179041,59
41772.179087,58
41772.179134,57
41772.179180,56
41772.179227,55
41772.179273,55
41772.179319,55
41772.179365,55
41772.179412,55
41772.179458,55
41772.179505,55
41772.179550,55
41772.179597,55
41772.179643,55
41772.179689,55
41772.179736,55
41772.179782,55
41772.179828,55
41772.179875,55
41772.179921,55
41772.179967,55
41772.180013,55
41772.180060,55
41772.180106,55
41772.180152,55
41772.180199,55
41772.180245,55
41772.180291,55
41772.180338,55
41772.180384,55
41772.180430,55
41772.180477,55
41772.180523,55
41772.180569,55
41772.180615,55
41772.180662,55
41772.180708,55
41772.180754,55
41772.180800,55
41772.180847,55
41772.180893,55
41772.180939,55
41772.180986,55
41772.181032,55
41772.181078,55
41772.181125,55
41772.181171,55
41772.181217,55
41772.181264,55
41772.181310,55
41772.181356,55
41772.181402,56
41772.181449,55
41772.181495,55
41772.181541,55
41772.181587,55
41772.181634,55
41772.181680,55
41772.181726,55
41772.181773,56
41772.181820,55
41772.181865,55
41772.181912,55
41772.181958,55
41772.182004,55
41772.182051,55
41772.182097,55
41772.182143,55
41772.182190,55
41772.182236,55
41772.182282,55
41772.182328,55
41772.182375,55
41772.182421,55
41772.182467,55
41772.182514,55
41772.182560,55
41772.182606,55
41772.182652,55
41772.182699,55
41772.182745,55
41772.182792,56
41772.182837,56
41772.182884,55
41772.182930,55
41772.182977,55
41772.183023,55
41772.183069,55
41772.183115,55
41772.183162,55
41772.183208,55
41772.183254,55
41772.183301,55
41772.183347,55
41772.183393,55
41772.183440,55
41772.183486,55
41772.183532,55
41772.183579,55
